	1.3392, 1.7083, 1.5399, 1.3575, 1.4034, 1.0516, 0.2989, 0.7827, 1.0645, 
	-0.2276, 0.72, 1.4503, 0.7833, 1.4471, 1.0418, 1.3454, 1.2162, -0.2558, 
	1.2204, 1.4389, 1.132, 1.3026, 1.6236, 1.7648, 0.9785, 1.4758, 1.1688, 
	1.4644, 1.1601, 1.3124, 1.3013, 1.735, 1.7382, 1.9166, 1.2069, 1.7887, 
	1.7595, 1.5473, 1.0703, 0.821, 1.2566, 1.2149, 1.4163, 1.2675, 1.2265, 
	1.1783, 0.4801, -0.414, 1.2436, 1.3446, 1.0985, 0.5852, 1.4677, 1.542, 
	1.1555, -0.028, 1.0137, 1.7471, 0.0387, -1.3044, 1.0002, 1.4477, 1.2166, 
	2.8994, 0.7951, 1.964, 1.173, 1.0221, 0.2104, -0.5888, 1.0622, 0.0822, 
	1.0601, 1.8628, 0.8537, 0.1376, 0.2539, -1.8251, 1.2392, 1.0239, 1.2991, 
	1.71, 1.1935, 0.4984, 1.7481, 1.8195, 1.358, 0.9727, 1.2862, 0.7551, 
	1.0953, 1.5113, 1.5232, 1.0189, 0.9185, 0.0565, 1.2236, 1.8132, 0.9556, 
	1.8852, 1.18, 1.4365, 1.5024, 1.35, 1.2536, 1.1661, 1.4711, 1.4625, 
	0.9974, 1.6355, 0.888, 2.4292, 0.6233, 1.1727, 1.765, 1.5873, 1.6385, 
	1.6063, 0.6642, -0.9543, 0.6669, 0.0529, 1.4297, 1.2278, 1.2295, 1.768, 
	0.8845, 1.5451, 1.462, 1.5509, 0.7049, 1.5825, -0.7137, 0.4927, 0.7058, 
	1.4586, -1.5348, -0.1411, 0.2201, 2.1074, 0.042, 1.7971, 0.3089, 1.7199, 
	0.9006, 1.6727, 0.5198, 2.0023, 0.3276, 1.4915, 0.79, 1.3113, 1.0703, 
	1.8275, 0.7063, 1.1687, 0.8745, 1.3625, 0.9862, 1.0804, 0.4836, 1.1517, 
	-0.9709, -0.0842, 1.3512, 1.3555, 0.7754, 1.4861, 0.5637, 1.4779, 0.863, 
	1.6675, 0.1249, -1.4069, 1.1015, 1.1713, 1.0983, 1.7903, 1.6937, 1.8487, 
	1.0745, 1.5562, 1.2421, 1.249, 0.7601, 1.7427), .Dim = c(521,2))) 

						

## inits
list(mu = c(.93,.61),
     Prec = structure(.Data=c(1,0,0,1),.Dim=c(2,2)),
	   k = 20)



3. Marginal/Conditional Model, with Covariates:

This specification includes covariates for the conditional means of the two log odds ratios.  Six covariates are used: (1) a constant; (2) and (3) the lagged values (from the previous election) of the two log odds ratios; (4) an indicator for whether the Conservative candidate is the incumbent; (5) the incumbency status of the Labor candidate; (6) the incumbency status of the Liberal/Alliance candidate.

model{
	for(i in 1:521){
		for(j in 1:2){
			mu[i,j] <- beta[j,1]*x[i,1] +
			           beta[j,2]*x[i,2] + 
			           beta[j,3]*x[i,3] +
			           beta[j,4]*x[i,4] +
			           beta[j,5]*x[i,5] +
			           beta[j,6]*x[i,6];
		}
		y[i,2] ~ dt(mu[i,2],tau22,nu);  ## marginal
    d[i] <- y[i,2] - mu[i,2];
    mu12[i] <- mu[i,1] - prec[1,2]/prec[1,1]*d[i];
    tau12[i] <- prec[1,1]*((nu+1)/(nu+pow(d[i],2)/denom));
    y[i,1] ~ dt(mu12[i],tau12[i],nu12);   ## conditional
	}
	
	tau22 <- prec[2,2];
	denom <- prec[2,2] - prec[2,1]*prec[1,2]/prec[1,1];
	nu12 <- nu + 1;
	
	## priors for elements of precision matrix	
	prec[1,1] <- p1; 
	p1 ~ dgamma(.1,.1);
	prec[2,2] <- p2; 
	p2 ~ dgamma(.1,.1);
	g ~ dnorm(0,.25);
	prec[1,2] <- g;
	prec[2,1] <- g;

	# convert precision to covariance matrix
	for(i in 1:2){
	  for (j in 1:2){
		    sigma[i,j] <- inverse(prec[ , ],i,j);
		}
	}
	rho <- sigma[1,2]/sqrt(sigma[1,1]*sigma[2,2]);
	
	## MVN priors, regression coefficients
	for(j in 1:2){
		beta[j,1:6] ~ dmnorm(b[],B[,]);
	}	
	
	b[1] <- 0.0; b[2] <- 0.0; b[3] <- 0.0; 
	b[4] <- 0.0; b[5] <- 0.0; b[6] <- 0.0;
	B[1,1] <- .01; B[2,2] <- .01; B[3,3] <- .01;
	B[4,4] <- .01; B[5,5] <- .01; B[6,6] <- .01;
	B[1,2] <- 0; B[1,3] <- 0; B[1,4] <- 0; B[1,5] <- 0; B[1,6] <- 0;
	B[2,1] <- 0; B[2,3] <- 0; B[2,4] <- 0; B[2,5] <- 0; B[2,6] <- 0;
	B[3,1] <- 0; B[3,2] <- 0; B[3,4] <- 0; B[3,5] <- 0; B[3,6] <- 0;
	B[4,1] <- 0; B[4,2] <- 0; B[4,3] <- 0; B[4,5] <- 0; B[4,6] <- 0;
	B[5,1] <- 0; B[5,2] <- 0; B[5,3] <- 0; B[5,4] <- 0; B[5,6] <- 0;
	B[6,1] <- 0; B[6,2] <- 0; B[6,3] <- 0; B[6,4] <- 0; B[6,5] <- 0;
	
	nu ~ dunif(3,60);
}

Data 
list(y = structure(.Data = c(1.3286, 1.4732, -0.3032, -0.6634, 0.5598, 1.0113, 0.0978, 0.9092, 1.7351, 
	1.8508, 0.4546, 1.9246, 0.8811, 0.1085, 1.3717, 1.3182, 0.4855, 1.365, 0.639, 1.3797, 0.789, 
	-0.5489, 1.0038, 1.7424, 0.4341, 1.3627, 0.7275, -0.5994, 1.6814, 2.1775, 0.2553, 0.9358, 
	-0.7632, 0.3971, 1.1073, 1.2719, 1.6449, 1.7562, 0.7044, 1.6606, 0.9666, 1.3633, 0.6395, 1.5535,
	0.5141, 1.4775, 0.9217, 1.8359, 1.0016, 1.2897, 0.7623, 1.6064, 0.5278, 0.968, 0.9918, 1.5467, 
	0.7576, 1.5379, 0.8502, 1.3205, 1.1052, 0.9791, 0.9166, 1.7327, 0.9358, 1.6155, 0.6266, 1.7698, 
	1.7425, 1.7208, 0.298, 1.1709, 0.8752, 1.6064, 0.6515, -0.4025, 1.1304, 0.4428, 0.6671, -0.1221,
	1.2175, 0.8713, 1.0367, 0.8434, 0.4414, 0.0971, 1.3348, 1.3599, 0.7468, 1.6153, 0.9819, 1.5316, 
	1.5051, 1.3798, 0.4994, -0.9888, 0.5678, 1.9043, 1.5008, 1.3518, 0.8671, 1.2903, 0.8238, 2.029, 
	0.8786, -0.7973, 0.7522, 1.5641, 0.6204, -0.7821, 0.9688, 0.458, 1.2122, 0.8468, 0.3188, 
	-0.4962, -0.566, 0.2962, 0.9249, 0.3539, 0.7719, -0.615, 0.8181, 1.9623, 0.576, 1.8341, 0.4937, 
	2.1892, 1.4657, 1.4134, 0.5453, 0.9417, 1.0297, 1.2462, 1.167, 1.6209, 1.0386, 1.5236, 1.6722, 
	1.9934, 1.0439, 1.3861, 1.2076, 1.2269, 0.7567, 1.1199, 0.6312, 1.6042, 0.1673, 1.0299, 0.774, 
	1.4686, 0.4152, 1.4216, 0.9987, 0.7893, 0.4349, -0.0213, 1.0769, 1.8226, 1.1831, 1.5519, 0.5034,
	0.0603, 0.6574, 1.6481, 0.5858, 1.3666, 0.2961, 1.7309, 0.3496, 1.7756, 0.3446, 1.1081, 1.2393, 
	1.5196, 1.3076, 1.5322, 1.6446, 1.6183, 0.9594, 1.4797, 1.1009, 1.5225, 1.053, 0.0266, 0.9092, 
	1.846, 1.0634, 0.3265, 1.3094, 0.9266, 1.4705, 1.4568, 1.2633, 0.387, 0.4639, -0.7504, 1.2456, 
	1.0341, 0.727, -0.2686, 1.4814, 1.047, 1.3254, 0.5775, 0.5026, -1.0193, 1.1339, 0.9415, 1.2405, 
	0.5974, 1.1783, 0.6952, 1.2113, 0.7619, 0.9667, 1.4638, 1.3561, 1.0153, 1.0795, 1.3245, 1.4967, 
	1.4616, 1.001, 0.1482, 1.1131, 0.03, 1.4931, 1.5959, 1.7038, 1.5577, 1.1027, 0.0925, 1.4321, 
	0.9767, 0.846, -0.0421, -0.7496, 0.2776, 1.623, 1.4536, 1.2952, 1.6066, 1.4248, 1.9396, 1.0815, 
	1.4939, 1.0663, 1.2602, 1.517, 1.4432, 1.1049, 0.934, 1.314, 0.6974, 1.5464, 1.9129, 1.4084, 
	1.8701, 1.4296, 1.5614, 0.8875, 0.0667, 0.6675, -0.0783, 1.2613, 1.0279, 1.6457, 0.2811, 1.0024,
	0.2433, 0.5801, -0.7861, 0.5717, -0.1607, 1.3313, 0.8924, 1.0467, -0.0153, 0.6671, -0.3992, 
	0.687, -0.0516, 0.7028, -0.7199, 1.0964, 0.3966, 0.8121, -0.1308, 1.3129, 1.0872, 0.662, 0.6914,
	1.3355, 1.3467, 1.2069, 1.195, 1.0446, 1.329, 1.8101, 1.6251, 0.8455, 1.267, 1.9758, 1.7732, 
	1.1863, 0.3172, -0.2215, 0.9188, 0.9296, 0.1309, -0.3828, 0.6062, 1.4181, 1.7863, 1.7318, 
	1.1659, 1.0971, 1.7314, 1.4714, 1.3834, 0.4762, -0.5576, 1.4493, 0.1325, 1.5063, 0.6375, 1.2616,
	0.4737, 1.3097, 0.3501, 1.423, 0.8516, 1.3489, 0.9727, 1.5535, 1.6365, 1.0173, -0.5851, 1.1539, 
	1.5187, 1.3454, 1.4687, 1.4146, 1.0431, 1.5571, 1.2832, 1.4776, 1.8236, 1.7233, 1.6961, 1.3651, 
	1.2724, 1.5639, 1.1493, 1.3899, 0.5968, 1.3548, 1.242, 1.343, 1.4179, 1.5273, 1.1654, 1.8595, 
	1.4929, -0.6456, 0.0973, 0.8507, 1.6146, 0.6608, 1.2714, 1.3138, 1.6345, 1.3153, 1.3932, 1.5759,
	1.1283, 1.0067, 0.1107, 1.472, 1.4693, 1.6041, 1.179, 1.3006, 0.4211, 0.7349, 1.4017, 1.571, 
	1.1324, 1.3706, 1.5833, 1.5148, 1.0571, 1.528, 1.5489, 0.4465, 1.3332, 0.0566, 0.7853, 1.7246, 
	1.4654, 0.6755, -0.306, 0.9051, 1.6862, 1.3322, 1.3898, 1.464, 1.557, 0.0787, 0.9106, 1.6244, 
	1.5487, 1.0035, 1.651, 1.014, 1.873, 0.9529, 1.1444, 1.0059, 1.5041, 1.3344, 0.307, 0.6381, 
	-0.9663, 0.5338, 1.499, 1.6925, 1.3376, 1.103, -0.4599, 0.1851, -1.978, 1.4979, 0.8457, 1.2894, 
	0.0707, -1.7327, -0.6139, 1.7598, 1.8904, 0.7061, -0.3863, 0.4913, -1.2251, 1.3566, 0.3906, 
	1.6915, 1.8741, 0.9577, 1.598, 0.2396, -1.4558, 1.2998, 0.6458, 1.5388, 0.8859, 0.6466, 1.3234, 
	0.9619, 1.1507, 1.2696, 0.2357, 1.8769, 1.6894, 0.9128, 0.0905, -0.8428, 0.1356, 0.7271, 
	-0.7281, 1.1114, 0.3795, 1.1966, -0.3554, 0.9197, -0.0717, 0.9282, 0.2183, 0.637, -1.0282, 
	1.1116, -0.2364, 0.6305, -0.7306, 0.9482, -0.8626, 1.2521, 0.2767, 1.4288, 1.3117, 0.7552, 
	-0.047, 0.9075, -0.4831, 0.8344, -0.7776, 1.1014, 0.2266, 1.2133, 0.2328, 1.0945, 0.603, 0.6318,
	-0.2999, 0.675, -0.0416, 1.4956, 1.0051, 0.1516, -1.0388, 1.1031, -0.2047, 0.6812, -0.6921, 
	0.6962, -0.3052, 0.8702, -0.1051, 1.2275, 0.3897, 0.9025, -0.1753, 1.014, 0.8114, 0.7739, 
	-0.2525, 1.0606, 0.7217, 1.1588, 0.6173, 0.9959, 0.0218, 0.8386, -0.0621, 1.2435, 1.1803, 
	1.3622, 0.2712, 1.0656, 0.2262, 1.4592, 1.4278, 0.9737, 1.3565, 1.5718, 0.81, 0.5721, -0.9208, 
	1.524, 1.5725, 1.0444, 0.6441, 0.7318, -0.7322, 0.8233, -0.6248, 0.8196, -0.1848, 0.9774, 
	0.1451, 0.735, -1.1238, 0.4498, -0.7555, 0.8008, -0.8614, 1.4142, 1.0093, 1.4081, 1.3747, 
	1.0594, -0.0512, 0.9505, -0.9883, 0.8993, -0.8698, 0.9072, -0.6228, 0.723, 0.0315, 0.3927, 
	-1.0712, 1.7165, 1.5091, 0.5107, -1.0872, 0.3003, -0.8061, 0.9014, -0.9325, 0.0491, -2.0275, 
	0.4596, -1.2876, 0.724, -0.3765, 1.6968, 1.2829, 1.0752, 0.1977, 0.7327, -1.0053, 0.6734, 
	-1.1433, 0.4046, -1.8332, 0.7704, -1.2596, 1.1718, 0.2803, 0.7344, -0.7951, 1.1386, -0.4091, 
	1.1182, 0.4263, 1.0751, 0.4324, 0.5267, -0.9323, 0.8584, -0.3974, 0.575, -1.0994, 1.0375, 
	0.4289, 0.5582, -1.6519, 0.8915, -0.2618, 0.6961, -0.7187, 0.8249, -1.0741, 0.2814, -1.6259, 
	0.4598, -1.4933, 0.7459, -0.7955, 0.8942, -0.6986, 1.5553, 1.399, 1.3029, 1.1067, 1.1025, -0.05,
	1.2611, 0.9639, 0.1892, -2.2283, 0.605, -0.3005, 0.9397, -0.4035, 1.0633, -0.6365, 0.8045, 
	0.004, 0.744, -0.7086, 0.7886, -0.2894, 0.9266, 0.233, 1.1606, 0.5975, 0.0107, -1.0546, 0.7946, 
	-0.4642
	, 1.8536, 1.8335, 1.1948, 1.2177, 1.1986, 1.1744, 1.2657, 0.3288, 0.6606, -0.9726, 0.4543, 
	-0.3121, 0.9898, -0.6655, 0.509, -1.2037, 0.7017, -0.3946, 0.1678, -0.0665, 0.678, -0.7375, 
	0.4089, -0.8248, -0.0669, -1.9793, -0.0294, -2.0843, 0.3488, -1.712, 0.5446, -1.1817, 0.0694, 
	-0.9173, 0.3347, -1.4151, 0.1681, -1.3488, 0.6175, -0.2513, 0.2904, -1.4182, 0.4803, -1.0111, 
	0.6535, 0.1152, 0.1197, -1.1691, 0.3329, -1.0145, 0.4542, -1.176, 0.1301, -1.4673, -0.2776, 
	-1.6367, 0.7495, 0.1961, 0.2644, -1.2772, 0.4227, -0.9103, 0.3404, -1.0259, 0.7825, 0.5967, 
	0.1959, -1.2726, 0.6887, -0.5749, -0.3359, -1.6808, -0.1584, -1.8357, 0.6558, -0.752, 0.5515, 
	-0.6005, 0.9147, 1.0426, 1.0931, 1.0913, 0.7219, 1.1596, 0.32, -0.2144, -0.0565, -2.0075, 0.789,
	0.6236, 1.001, 0.7743, 1.0012, 1.0939, 1.0216, 1.3741, 1.0639, 0.9384, 0.7896, 0.2072, 0.4839, 
	-1.0927
	, 0.9951, 0.9019, 0.2259, -1.4231, 1.366, 0.8001, 1.5766, 1.3604, 1.5074, 1.5624, 0.1366, 
	-1.3565, 0.7109, -0.8513, 0.6788, -0.2184, 1.3716, 0.7931, 1.58, 1.3572, 1.2485, 0.9052, 0.6925,
	-0.0429, 1.4444, 1.4986, 1.3419, 1.4039, 1.2336, 0.742, 0.5293, -0.0362, 1.6615, 1.3785, 1.4354,
	0.6097, 0.624, -0.6505, 1.0595, 0.6241, 1.1427, 0.8505, 0.841, -0.6645, 1.0691, 0.6863, 0.805, 
	0.3637, 1.4752, 0.9846, 1.4334, 1.1689, 1.1445, 1.4393, 1.0813, 0.8959, 1.3774, 1.7672, 1.1412, 
	2.0933, 1.4777, 1.5038, 1.2797, 1.6541, 1.4147, 1.4992, 1.2159, 2.1754, 1.0373, 1.9884, 0.1322, 
	0.1431, 0.9129, 1.5459, 1.0098, 1.3897, 1.1606, 1.2773, 1.6049, 1.5411, 1.3392, 1.7083, 1.5399, 
	1.3575, 1.4034, 1.0516, 0.2989, 0.7827, 1.0645, -0.2276, 0.72, 1.4503, 0.7833, 1.4471, 1.0418, 
	1.3454, 1.2162, -0.2558, 1.2204, 1.4389, 1.132, 1.3026, 1.6236, 1.7648, 0.9785, 1.4758, 1.1688, 
	1.4644, 1.1601, 1.3124, 1.3013, 1.735, 1.7382, 1.9166, 1.2069, 1.7887, 1.7595, 1.5473, 1.0703, 
	0.821, 1.2566, 1.2149, 1.4163, 1.2675, 1.2265, 1.1783, 0.4801, -0.414, 1.2436, 1.3446, 1.0985, 
	0.5852, 1.4677, 1.542, 1.1555, -0.028, 1.0137, 1.7471, 0.0387, -1.3044, 1.0002, 1.4477, 1.2166, 
	2.8994, 0.7951, 1.964, 1.173, 1.0221, 0.2104, -0.5888, 1.0622, 0.0822, 1.0601, 1.8628, 0.8537, 
	0.1376, 0.2539, -1.8251, 1.2392, 1.0239, 1.2991, 1.71, 1.1935, 0.4984, 1.7481, 1.8195, 1.358, 
	0.9727, 1.2862, 0.7551, 1.0953, 1.5113, 1.5232, 1.0189, 0.9185, 0.0565, 1.2236, 1.8132, 0.9556, 
	1.8852, 1.18, 1.4365, 1.5024, 1.35, 1.2536, 1.1661, 1.4711, 1.4625, 0.9974, 1.6355, 0.888, 
	2.4292, 0.6233, 1.1727, 1.765, 1.5873, 1.6385, 1.6063, 0.6642, -0.9543, 0.6669, 0.0529, 1.4297, 
	1.2278, 1.2295, 1.768, 0.8845, 1.5451, 1.462, 1.5509, 0.7049, 1.5825, -0.7137, 0.4927, 0.7058, 
	1.4586, -1.5348, -0.1411, 0.2201, 2.1074, 0.042, 1.7971, 0.3089, 1.7199, 0.9006, 1.6727, 0.5198,
	2.0023, 0.3276, 1.4915, 0.79, 1.3113, 1.0703, 1.8275, 0.7063, 1.1687, 0.8745, 1.3625, 0.9862, 
	1.0804, 0.4836, 1.1517, -0.9709, -0.0842, 1.3512, 1.3555, 0.7754, 1.4861, 0.5637, 1.4779, 0.863,
	1.6675, 0.1249, -1.4069, 1.1015, 1.1713, 1.0983, 1.7903, 1.6937, 1.8487, 1.0745, 1.5562, 1.2421,
	1.249, 0.7601, 1.7427), .Dim = c(521, 2)), 
	x = structure(.Data = c(1, 1.182, 1.0142, 1, 0, 0, 
	1, -0.5689, -1.0906, 0, 0, 1, 1, 0.7052, 1.0258, 0, 1, 0, 1, -0.4139, 0.3037, 0, 1, 0, 1, 1.5507, 
	1.6453, 0, 1, 0, 1, 0.0408, 1.4702, 0, 1, 0, 1, 0.4472, -0.5683, 0, 0, 0, 1, 0.7418, 0.6582, 0, 
	1, 0, 1, -0.0637, 0.9126, 0, 1, 0, 1, 0.313, 0.8979, 0, 1, 0, 1, 0.7421, -0.9547, 1, 0, 0, 1, 
	0.5459, 1.2449, 0, 1, 0, 1, -0.1738, 0.9111, 0, 1, 0, 1, 0.6794, -0.7891, 1, 0, 0, 1, 1.2536, 
	1.5992, 0, 1, 0, 1, -0.0515, 0.6813, 0, 1, 0, 1, -0.8742, 0.0445, 0, 1, 0, 1, 0.8208, 0.8721, 0,
	1, 0, 1, 1.3733, 1.2599, 1, 0, 0, 1, 0.3489, 1.2558, 0, 1, 0, 1, 0.881, 1.2377, 0, 0, 0, 1, 
	0.2231, 1.179, 0, 1, 0, 1, 0.5553, 1.5601, 0, 1, 0, 1, 0.4924, 1.3622, 0, 1, 0, 1, 0.8982, 
	1.0279, 0, 1, 0, 1, 0.5076, 1.2582, 0, 1, 0, 1, -0.2854, 0.2663, 0, 1, 0, 1, 0.382, 0.7959, 0, 
	1, 0, 1, 0.5055, 1.3189, 0, 1, 0, 1, 0.574, 0.9864, 0, 1, 0, 1, 0.0379, -0.0755, 1, 0, 0, 1, 
	0.5722, 1.2512, 0, 0, 0, 1, 0.7356, 1.3112, 0, 1, 0, 1, 0.23, 1.3486, 0, 1, 0, 1, 0.8772, 
	0.7686, 1, 0, 0, 1, 0.1466, 1.0446, 0, 0, 0, 1, 0.5075, 1.2744, 0, 0, 0, 1, 0.5114, -0.6446, 1, 
	0, 0, 1, 0.9116, -0.0196, 1, 0, 0, 1, 0.7666, -0.3442, 1, 0, 0, 1, 0.5311, -0.2306, 1, 0, 0, 1, 
	0.6321, 0.3662, 1, 0, 0, 1, 0.0855, -0.1384, 1, 0, 0, 1, 0.9583, 0.9773, 0, 1, 0, 1, 0.5654, 
	1.4943, 0, 0, 0, 1, 0.7926, 1.2914, 0, 1, 0, 1, 1.0752, 0.8411, 1, 0, 0, 1, 0.4811, -1.2229, 1, 
	0, 0, 1, 0.0862, 1.4449, 0, 1, 0, 1, 0.8673, 0.6001, 1, 0, 0, 1, 0.7302, 1.1052, 0, 1, 0, 1, 
	0.6315, 1.7808, 0, 1, 0, 1, 0.8196, -0.828, 1, 0, 0, 1, 0.3023, 1.119, 0, 1, 0, 1, 0.3245, 
	-1.5599, 1, 0, 0, 1, 0.6781, -0.0841, 0, 0, 0, 1, 0.8681, 0.211, 1, 0, 0, 1, 0.3535, -0.4671, 1,
	0, 0, 1, -0.7907, 0.134, 0, 0, 0, 1, 0.6326, -0.1219, 1, 0, 0, 1, 0.7307, -0.9349, 1, 0, 0, 1, 
	0.5169, 1.6111, 0, 1, 0, 1, 0.1787, 1.4837, 0, 1, 0, 1, 0.1932, 1.8654, 0, 1, 0, 1, 1.1143, 
	1.0594, 1, 0, 0, 1, 0.8058, 0.8867, 0, 1, 0, 1, 0.8315, 0.8462, 0, 1, 0, 1, 1.1698, 1.5165, 0, 
	1, 0, 1, 0.9478, 1.3218, 0, 1, 0, 1, 1.138, 1.1589, 0, 1, 0, 1, 0.0869, 0.5559, 0, 1, 0, 1, 
	0.9883, 1.0385, 0, 1, 0, 1, 0.3792, 0.7593, 0, 1, 0, 1, 0.385, 1.1579, 0, 1, 0, 1, 0.2413, 
	0.8684, 0, 1, 0, 1, 0.5359, 1.0743, 0, 1, 0, 1, 0.3541, 1.1326, 0, 1, 0, 1, 0.4769, -0.1141, 1, 
	0, 0, 1, 0.2631, -0.4327, 1, 0, 0, 1, -0.3709, 0.2524, 0, 1, 0, 1, 0.7374, 1.1105, 0, 0, 0, 1, 
	0.2914, -0.5066, 1, 0, 0, 1, 0.192, 1.1859, 0, 0, 0, 1, 0.1483, 1.0852, 0, 0, 0, 1, 0.0867, 
	1.5791, 0, 1, 0, 1, 0.2061, 1.5828, 0, 1, 0, 1, 0.2574, 0.9667, 0, 1, 0, 1, 1.2298, 1.3506, 0, 
	1, 0, 1, 0.9611, 0.9554, 1, 0, 0, 1, 1.2861, 0.8825, 1, 0, 0, 1, 0.3072, 0.5215, 0, 0, 0, 1, 
	0.954, 1.2039, 0, 1, 0, 1, 0.8861, -0.5421, 0, 0, 0, 1, 0.6038, 1.2895, 0, 1, 0, 1, 0.6898, 
	-0.4624, 1, 0, 0, 1, 0.8858, 0.0948, 1, 0, 0, 1, 1.0947, 1.0141, 1, 0, 0, 1, 0.9889, -0.0497, 1,
	0, 0, 1, 0.3518, -1.1916, 1, 0, 0, 1, 0.9222, 0.5083, 0, 0, 0, 1, 0.4151, -1.1216, 1, 0, 0, 1, 
	0.9259, 0.1031, 1, 0, 0, 1, 0.9856, -0.0392, 1, 0, 0, 1, 0.7639, -0.7635, 0, 0, 0, 1, 0.5806, 
	0.1185, 0, 0, 0, 1, 1.0269, -0.0085, 1, 0, 0, 1, 0.5567, -0.3964, 1, 0, 0, 1, 1.0213, 0.2168, 1,
	0, 0, 1, 0.5218, 0.5247, 0, 1, 0, 1, 1.049, 0.3903, 1, 0, 0, 1, 0.7447, 0.9076, 0, 1, 0, 1, 
	1.0216, 0.692, 1, 0, 0, 1, 0.9392, -0.3284, 1, 0, 0, 1, 0.9702, -0.4817, 0, 0, 0, 1, 1.0544, 
	0.8709, 1, 0, 0, 1, 1.0203, 0.6303, 1, 0, 0, 1, 0.6002, -0.9048, 1, 0, 0, 1, 0.9664, 0.3038, 1, 
	0, 0, 1, 0.4112, -1.1021, 1, 0, 0, 1, -0.1692, 0.4294, 0, 1, 0, 1, 1.296, 1.024, 1, 0, 0, 1, 
	0.9405, 1.0155, 0, 1, 0, 1, 1.317, 1.4003, 0, 1, 0, 1, 1.0859, 1.1643, 0, 1, 0, 1, 1.1391, 
	1.1948, 0, 1, 0, 1, 0.8729, 0.5498, 1, 0, 0, 1, 0.8422, 0.3754, 1, 0, 0, 1, 1.097, 0.2789, 1, 0,
	0, 1, 1.0742, 1.0513, 1, 0, 0, 1, 1.2698, 1.346, 0, 1, 0, 1, 1.1057, 1.0077, 1, 0, 0, 1, 1.0141,
	-0.216, 0, 0, 0, 1, 0.698, -0.3113, 1, 0, 0, 1, 1.1055, 0.5981, 1, 0, 0, 1, 1.1004, -0.4175, 1, 
	0, 0, 1, 0.7979, -0.3618, 1, 0, 0, 1, 0.0544, -1.6534, 1, 0, 0, 1, 0.7576, -0.2273, 1, 0, 0, 1, 
	0.4593, -0.6006, 1, 0, 0, 1, 0.7592, -0.6939, 1, 0, 0, 1, 0.456, -0.9825, 1, 0, 0, 1, 0.6503, 
	-0.4007, 1, 0, 0, 1, 0.6899, -0.7785, 1, 0, 0, 1, 0.99, -0.02, 1, 0, 0, 1, 0.6262, -0.8459, 1, 
	0, 0, 1, 0.8082, 0.3314, 1, 0, 0, 1, 0.2666, -0.0781, 0, 0, 0, 1, 1.2632, 1.225, 1, 0, 0, 1, 
	0.6471, 0.2294, 1, 0, 0, 1, 0.4047, 0.422, 0, 1, 0, 1, 1.1208, 0.7359, 1, 0, 0, 1, 0.4836, 
	0.7355, 0, 1, 0, 1, 1.3131, 1.2713, 1, 0, 0, 1, 0.778, -0.3717, 0, 0, 0, 1, -0.5023, 0.4172, 0, 
	1, 0, 1, 0.6349, -0.4723, 1, 0, 0, 1, -0.4899, 0.3483, 0, 1, 0, 1, 0.9737, 1.0775, 0, 1, 0, 1, 
	1.3624, 0.4803, 1, 0, 0, 1, 0.7285, 1.1988, 0, 1, 0, 1, 1.0024, 0.6412, 0, 0, 0, 1, 0.7234, 
	-0.3633, 1, 0, 0, 1, 1.2807, -0.151, 1, 0, 0, 1, 1.0856, -0.3197, 0, 0, 0, 1, 0.9223, -0.1902, 
	1, 0, 0, 1, 0.9171, -0.1741, 1, 0, 0, 1, 1.0909, 0.2468, 0, 0, 0, 1, 1.0905, 0.3616, 0, 0, 0, 1,
	1.0762, 0.8358, 1, 0, 0, 1, 0.9684, -0.9139, 0, 0, 0, 1, 0.8132, 0.9569, 0, 1, 0, 1, 1.073, 
	1.0621, 1, 0, 0, 1, 1.0444, 0.3902, 1, 0, 0, 1, 1.3066, 0.6066, 1, 0, 0, 1, 0.9796, 1.3381, 0, 
	0, 0, 1, 1.3902, 1.0382, 1, 0, 0, 1, 0.8383, 0.4422, 1, 0, 0, 1, 1.3264, 0.6583, 1, 0, 0, 1, 
	1.0354, -0.1027, 1, 0, 0, 1, 0.581, 0.1561, 1, 0, 0, 1, 1.0593, 0.8416, 1, 0, 0, 1, 1.3536, 
	0.8216, 0, 0, 0, 1, 1.6061, 1.2627, 1, 0, 0, 1, -0.5552, -0.1524, 0, 1, 0, 1, 0.4113, 0.9321, 0,
	1, 0, 1, 0.2467, 0.7577, 0, 1, 0, 1, 0.9384, 1.1042, 0, 1, 0, 1, 0.7884, 0.6657, 0, 0, 0, 1, 
	0.8911, 0.0571, 1, 0, 0, 1, 0.7074, -0.4403, 1, 0, 0, 1, 1.168, 0.8405, 1, 0, 0, 1, 1.0779, 
	0.2961, 1, 0, 0, 1, 0.856, -0.1237, 1, 0, 0, 1, 0.5684, 1.0553, 0, 1, 0, 1, 0.917, 0.3284, 1, 0,
	0, 1, 1.0454, 0.9728, 0, 0, 0, 1, 1.134, 0.438, 1, 0, 0, 1, 1.2334, 0.979, 1, 0, 0, 1, 0.1475, 
	0.8273, 0, 1, 0, 1, -0.6161, 0.05, 0, 1, 0, 1, 1.0133, 0.6565, 1, 0, 0, 1, 0.6204, -0.8296, 1, 
	0, 0, 1, 0.6072, 1.056, 0, 1, 0, 1, 0.7791, 0.5017, 1, 0, 0, 1, 1.0637, 0.8657, 1, 0, 0, 1, 
